RowID,CrimeDateTime,Location,Description,Weapon,Gender,Age,Race,,District,Neighborhood,Latitude,Longitude
966,2022/11/09 13:12:00+00,800 HOMESTEAD ST,BURGLARY,,M,29,WHITE,,NORTHERN,BETTER WAVERLY,39.326,-76.6055
967,2022/11/09 21:00:00+00,1600 E EAGER ST,LARCENY FROM AUTO,,M,21,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,GAY STREET,39.3019,-76.5964
968,2022/08/18 20:00:00+00,700 N MONROE ST,AUTO THEFT,,F,30,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,MIDTOWN-EDMONDSON,39.2972,-76.6475
969,2022/08/18 22:10:00+00,600 N DECKER AVE,AGG. ASSAULT,OTHER,M,7,WHITE,,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2984,-76.5745
970,2022/08/18 18:00:00+00,3200 SAINT PAUL ST,LARCENY,,,,,,NORTHERN,CHARLES VILLAGE,39.3272,-76.6161
971,2022/08/18 15:00:00+00,1500 Lowman St,BURGLARY,,,,,,SOUTHERN,LOCUST POINT INDUSTRIAL AREA,39.2697,-76.5957
972,2022/08/18 21:00:00+00,6300 YORK RD,LARCENY,,,,,,NORTHERN,CEDARCROFT,39.3705,-76.6099
973,2022/08/18 16:00:00+00,5100 FREDERICK AVE,ROBBERY,HANDGUN,M,27,,,SOUTHWEST,WESTGATE,39.2813,-76.6991
974,2022/08/18 00:22:00+00,600 CHERRY HILL RD,BURGLARY,,,,,,SOUTHERN,CHERRY HILL,39.2503,-76.6221
975,2022/08/18 04:00:00+00,0 LIGHT ST,BURGLARY,,,,,,CENTRAL,DOWNTOWN,39.2884,-76.6137
976,2022/08/18 03:57:00+00,900 S WOLFE ST,LARCENY,,,,,,SOUTHEAST,FELLS POINT,39.2818,-76.5897
977,2022/08/18 00:45:00+00,1100 ELLICOTT DY,AUTO THEFT,,F,23,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,WINCHESTER,39.3013,-76.6683
978,2022/08/18 01:03:00+00,900 S MACON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,29,WHITE,,SOUTHEAST,GREEKTOWN,39.2824,-76.5574
979,2022/08/18 01:45:00+00,1900 LAURETTA AVE,COMMON ASSAULT,,F,22,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,MIDTOWN-EDMONDSON,39.2944,-76.6476
980,2022/08/18 01:39:00+00,1900 LAURETTA AVE,COMMON ASSAULT,,F,22,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,MIDTOWN-EDMONDSON,39.2944,-76.6476
981,2022/08/18 01:30:00+00,1700 THAMES ST,AGG. ASSAULT,BLUNT_OBJECT,F,30,WHITE,,SOUTHEAST,FELLS POINT,39.2819,-76.5925
982,2022/08/18 15:20:00+00,2000 PRESBURY ST,COMMON ASSAULT,,M,38,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,EASTERWOOD,39.3078,-76.6504
983,2022/08/18 03:00:00+00,1800 N DALLAS ST,BURGLARY,,M,71,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,OLIVER,39.3109,-76.5977
984,2022/08/18 15:15:00+00,500 S BEECHFIELD AVE,ROBBERY,HANDGUN,M,26,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,BEECHFIELD,39.2751,-76.6941
985,2022/08/18 16:25:00+00,2100 RIDGEHILL AVE,COMMON ASSAULT,,F,50,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,MONDAWMIN,39.3113,-76.6521
986,2022/08/18 08:05:00+00,2700 LIBERTY HEIGHTS AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,44,BLACK_OR_AFRICAN_AMERICAN,,NORTHWEST,LIBERTY SQUARE,39.3206,-76.6594
987,2022/10/27 17:30:00+00,5700 Fleet St,LARCENY,,M,27,BLACK_OR_AFRICAN_AMERICAN,,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.2864,-76.5464
988,2022/10/27 22:25:00+00,200 E MADISON ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,F,27,WHITE,,CENTRAL,MOUNT VERNON,39.2988,-76.6128
989,2022/10/27 22:29:00+00,1300 DUNDALK AVE,COMMON ASSAULT,UNKNOWN,U,21,,,SOUTHEAST,GRACELAND PARK,39.2796,-76.5346
990,2022/10/27 22:29:00+00,1300 DUNDALK AVE,COMMON ASSAULT,UNKNOWN,U,21,,,SOUTHEAST,GRACELAND PARK,39.2796,-76.5346
991,2022/10/27 22:29:00+00,1300 DUNDALK AVE,COMMON ASSAULT,UNKNOWN,U,21,,,SOUTHEAST,GRACELAND PARK,39.2796,-76.5346
992,2022/10/27 21:30:00+00,AV & CLIFTMONT AV,ROBBERY,PERSONAL_WEAPONS,M,26,,,NORTHEAST,BELAIR-EDISON,39.3184,-76.5704
993,2022/10/27 22:55:00+00,5000 WRIGHT AVE,ROBBERY - CARJACKING,HANDGUN,M,41,WHITE,,NORTHEAST,ARMISTEAD GARDENS,39.3075,-76.5563
994,2022/10/27 23:20:00+00,4800 PENNINGTON AVE,ROBBERY,OTHER_FIREARM,M,35,BLACK_OR_AFRICAN_AMERICAN,,SOUTHERN,CURTIS BAY,39.2228,-76.5882
995,2022/10/27 23:20:00+00,4800 PENNINGTON AVE,ROBBERY,OTHER_FIREARM,F,35,WHITE,,SOUTHERN,CURTIS BAY,39.2228,-76.5882
996,2022/10/27 03:29:21+00,3300 ANNAPOLIS RD,HOMICIDE,FIREARM,Male,39,ASIAN,,SOUTHERN,CHERRY HILL,39.2498,-76.6395
997,2022/10/27 19:37:33+00,5600 LOCH RAVEN BLVD,SHOOTING,FIREARM,Female,41,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,LOCH RAVEN,39.3597,-76.5885
998,2022/10/27 02:50:00+00,1800 ORLEANS ST,LARCENY,,,,,,EASTERN,DUNBAR-BROADWAY,39.2953,-76.5913
999,2022/10/27 05:38:00+00,2700 W FRANKLIN ST,LARCENY,,,,,,SOUTHWEST,PENROSE/FAYETTE STREET OUTREACH,39.293,-76.6615
1000,2022/10/27 06:52:00+00,0 LIGHT ST,LARCENY,,,,,,CENTRAL,DOWNTOWN,39.288,-76.6137
1001,2022/10/27 12:05:00+00,5700 BELAIR RD,LARCENY,,,,,,NORTHEAST,FRANKFORD,39.3423,-76.5455
1002,2022/10/27 11:45:00+00,3900 W BELVEDERE AV,LARCENY,,,,,,NORTHWEST,ARLINGTON,39.3447,-76.6821
1003,2022/10/27 21:31:30+00,3400 ROUND RD,SHOOTING,FIREARM,Male,31,BLACK_OR_AFRICAN_AMERICAN,,SOUTHERN,CHERRY HILL,39.244,-76.6249
1004,2022/10/27 18:32:40+00,3000 KESWICK RD,SHOOTING,FIREARM,Male,36,WHITE,,NORTHERN,HAMPDEN,39.3237,-76.6279
1005,2022/10/27 01:56:05+00,5800 WILLOWTON AVE,SHOOTING,FIREARM,Male,20,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,LOCH RAVEN,39.3582,-76.5781
1006,2022/10/27 15:39:34+00,500 N CURLEY ST,SHOOTING,FIREARM,Male,21,BLACK_OR_AFRICAN_AMERICAN,,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.297,-76.5759
1007,2022/10/27 01:56:05+00,5800 WILLOWTON AVE,SHOOTING,FIREARM,Male,22,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,LOCH RAVEN,39.3582,-76.5781
1008,2022/10/14 00:01:00+00,1300 N WOODINGTON RD,LARCENY FROM AUTO,,,,,,SOUTHWEST,GWYNNS FALLS/LEAKIN PARK,39.303,-76.6858
1009,2022/10/14 10:40:00+00,1400 PATAPSCO ST,LARCENY FROM AUTO,,,,,,SOUTHERN,SOUTH BALTIMORE,39.2741,-76.6132
1010,2022/10/14 12:20:00+00,6500 REISTERSTOWN RD,LARCENY,,,,,,NORTHWEST,REISTERSTOWN STATION,39.3562,-76.7027
1011,2022/10/14 12:40:00+00,2800 FOSTER AVE,LARCENY,,,,,,SOUTHEAST,CANTON,39.2841,-76.577
1012,2022/10/14 12:20:00+00,6500 EASTERN AVE,LARCENY,,,,,,SOUTHEAST,PULASKI INDUSTRIAL AREA,39.2877,-76.5358
1013,2022/10/14 12:45:00+00,5100 LIBERTY HEIGHTS AVE,LARCENY,PERSONAL_WEAPONS,,,,,NORTHWEST,HOWARD PARK,39.3331,-76.7007
1014,2022/10/14 14:45:00+00,3300 E FAYETTE ST,LARCENY,,,,,,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,39.2948,-76.5708
1015,2022/10/14 17:00:00+00,400 W MULBERRY ST,LARCENY,,,,,,CENTRAL,DOWNTOWN,39.2939,-76.6221
1016,2022/10/14 17:30:00+00,700 S DECKER AVE,LARCENY FROM AUTO,,,,,,SOUTHEAST,CANTON,39.2839,-76.5736
1017,2022/10/14 13:00:00+00,800 N MONTFORD AVE,BURGLARY,,,,,,EASTERN,MILTON-MONTFORD,39.3005,-76.5838
1018,2022/10/14 16:30:00+00,1600 E BALTIMORE ST,LARCENY,,,,,,SOUTHEAST,WASHINGTON HILL,39.2916,-76.5948
1019,2022/10/14 12:00:00+00,2400 BOSTON ST,LARCENY,,,,,,SOUTHEAST,CANTON,39.282,-76.5824
1020,2022/10/14 14:00:00+00,3100 SHELL RD,LARCENY FROM AUTO,,,,,,SOUTHERN,FAIRFIELD AREA,39.2394,-76.5917
1021,2022/10/14 16:00:00+00,3300 WINTERBOURNE RD,BURGLARY,,,,,,SOUTHWEST,ROSEMONT,39.3065,-76.6737
1022,2022/10/14 13:00:00+00,3000 S HANOVER ST,LARCENY,,M,26,UNKNOWN,,SOUTHERN,MIDDLE BRANCH/REEDBIRD PARKS,39.2514,-76.615
1023,2022/10/14 22:00:00+00,600 PORTLAND ST,LARCENY FROM AUTO,,M,25,BLACK_OR_AFRICAN_AMERICAN,,SOUTHERN,RIDGELY'S DELIGHT,39.2853,-76.6248
1024,2022/10/14 17:30:00+00,900 S BOULDIN ST,LARCENY,,M,32,WHITE,,SOUTHEAST,CANTON,39.2822,-76.5704
1025,2022/10/14 21:00:00+00,2200 E FAYETTE ST,AUTO THEFT,,M,33,,,SOUTHEAST,BUTCHER'S HILL,39.2906,-76.5847
1026,2022/10/14 16:15:00+00,3400 DUDLEY AVE,AGG. ASSAULT,FIREARM,F,40,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,BELAIR-EDISON,39.3225,-76.5638
1027,2022/10/14 16:20:00+00,600 N POTOMAC ST,AUTO THEFT,,M,59,WHITE,,SOUTHEAST,ELLWOOD PARK/MONUMENT,39.2986,-76.5753
1028,2022/10/14 11:30:16+00,500 PARK AVE,LARCENY FROM AUTO,,F,47,BLACK_OR_AFRICAN_AMERICAN,,CENTRAL,MOUNT VERNON,39.2951,-76.6183
1029,2022/11/09 05:00:00+00,3300 GWYNNS FALLS PKWY,BURGLARY,,M,37,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,WALBROOK,39.3141,-76.6728
1030,2022/11/09 05:00:00+00,400 N CHESTER ST,LARCENY FROM AUTO,,F,37,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,CARE,39.2955,-76.5877
1031,2022/11/09 06:00:00+00,0 W FRANKLIN ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,64,WHITE,,CENTRAL,DOWNTOWN,39.295,-76.6158
1032,2022/11/09 18:10:00+00,800 LIGHT ST,LARCENY,,F,25,WHITE,,SOUTHERN,FEDERAL HILL,39.2799,-76.6127
1033,2022/11/09 18:30:00+00,1200 E 25TH ST,ROBBERY,UNKNOWN,M,48,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3173,-76.598
1034,2022/11/09 12:15:00+00,200 N HOWARD ST,AGG. ASSAULT,BLUNT_OBJECT,M,65,,,CENTRAL,DOWNTOWN,39.2918,-76.6196
1035,2022/11/09 18:50:00+00,0 N ROCK GLEN RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,77,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,WESTGATE,39.2846,-76.7017
1036,2022/11/09 16:55:00+00,3600 DILLON ST,LARCENY,,F,25,WHITE,,SOUTHEAST,BREWERS HILL,39.2816,-76.5667
1037,2022/11/09 11:40:00+00,1800 ASHBURTON ST,AGG. ASSAULT,FIRE_INCENDIARY_DEVICE,F,7,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3082,-76.6623
1038,2022/11/09 11:40:00+00,1800 ASHBURTON ST,AGG. ASSAULT,FIRE_INCENDIARY_DEVICE,F,1,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3082,-76.6623
1039,2022/11/09 11:40:00+00,1800 ASHBURTON ST,AGG. ASSAULT,FIRE_INCENDIARY_DEVICE,F,5,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3082,-76.6623
1040,2022/11/09 20:50:00+00,4600 LANIER AVE,COMMON ASSAULT,,F,25,BLACK_OR_AFRICAN_AMERICAN,,NORTHERN,CYLBURN,39.3445,-76.6618
1041,2022/11/09 22:20:00+00,900 GRANBY ST,ROBBERY,HANDGUN,M,40,WHITE,,SOUTHEAST,JONESTOWN,39.2883,-76.6028
1042,2022/11/09 21:55:00+00,4200 WABASH AVE,ROBBERY,PERSONAL_WEAPONS,M,25,,,NORTHWEST,ASHBURTON,39.3346,-76.6718
1043,2022/11/09 23:30:00+00,200 E PRATT ST,ROBBERY,PERSONAL_WEAPONS,M,50,,,CENTRAL,INNER HARBOR,39.2865,-76.6114
1044,2022/11/09 23:58:34+00,3200 E MADISON ST,SHOOTING,FIREARM,Male,39,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,ORANGEVILLE INDUSTRIAL AREA,39.3002,-76.5727
1045,2022/11/09 23:58:34+00,3200 E MADISON ST,SHOOTING,FIREARM,Female,30,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,ORANGEVILLE INDUSTRIAL AREA,39.3002,-76.5727
1046,2022/11/09 21:40:59+00,4700 AMBERLEY AVE,SHOOTING,FIREARM,Male,54,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,TREMONT,39.2823,-76.6931
1047,2022/11/09 21:55:00+00,4200 WABASH AVE,ROBBERY - COMMERCIAL,PERSONAL_WEAPONS,,,,,NORTHWEST,ASHBURTON,39.3346,-76.6718
1048,2022/11/09 00:45:00+00,0 LIGHT ST,LARCENY,,,,,,CENTRAL,DOWNTOWN,39.288,-76.6137
1049,2022/10/03 12:00:00+00,900 LEADENHALL ST,LARCENY,,F,32,BLACK_OR_AFRICAN_AMERICAN,,SOUTHERN,SHARP-LEADENHALL,39.2784,-76.6171
1050,2022/10/03 14:05:00+00,3100 WEAVER AVE,ROBBERY,PERSONAL_WEAPONS,F,69,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,ARCADIA,39.3364,-76.5708
1051,2022/10/03 10:00:00+00,4800 WILERN AVE,LARCENY,,M,49,BLACK_OR_AFRICAN_AMERICAN,,NORTHWEST,CENTRAL PARK HEIGHTS,39.3443,-76.6748
1052,2022/10/03 02:40:00+00,6500 ALTA AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,27,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,ROSEMONT EAST,39.3588,-76.5437
1053,2022/10/03 19:45:00+00,3600 BELAIR RD,LARCENY FROM AUTO,,M,35,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,BELAIR-EDISON,39.3244,-76.5698
1054,2022/10/03 17:00:00+00,2000 GOUGH ST,LARCENY FROM AUTO,,M,49,WHITE,,SOUTHEAST,UPPER FELLS POINT,39.2879,-76.5886
1055,2022/10/03 19:45:00+00,3000 PELHAM AVE,LARCENY FROM AUTO,,M,54,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,BELAIR-EDISON,39.3243,-76.5701
1056,2022/10/03 22:00:00+00,1900 E BELVEDERE AVE,AUTO THEFT,,F,32,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,LOCH RAVEN,39.3566,-76.5795
1057,2022/10/03 00:00:00+00,5000 E EAGER ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,12,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,ARMISTEAD GARDENS,39.3041,-76.5545
1058,2022/10/03 05:00:00+00,3700 SPAULDING AVE,AUTO THEFT,,F,38,BLACK_OR_AFRICAN_AMERICAN,,NORTHWEST,LANGSTON HUGHES,39.345,-76.68
1059,2022/10/03 01:00:00+00,2200 E PRESTON ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,57,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,BROADWAY EAST,39.3056,-76.5865
1060,2022/10/03 00:40:00+00,0 S FULTON AVE,ROBBERY - CARJACKING,HANDGUN,M,45,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,FRANKLIN SQUARE,39.2882,-76.6452
1061,2022/10/03 00:35:00+00,400 S STRICKER ST,AGG. ASSAULT,HANDGUN,M,54,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,39.2833,-76.6407
1062,2022/10/03 17:00:00+00,2500 MARBOURNE AVE,LARCENY FROM AUTO,,M,38,WHITE,,SOUTHERN,LAKELAND,39.2539,-76.6492
1063,2022/10/03 21:15:00+00,300 W BALTIMORE ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,28,AMERICAN_INDIAN_OR_ALASKA_NATIVE,,CENTRAL,DOWNTOWN,39.2894,-76.6195
1064,2022/10/03 21:30:00+00,2800 SUNSET DR,BURGLARY,PERSONAL_WEAPONS,F,4,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,GWYNNS FALLS,39.2772,-76.6637
1065,2022/10/03 21:30:00+00,2800 SUNSET DR,AGG. ASSAULT,PERSONAL_WEAPONS,M,22,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,GWYNNS FALLS,39.2772,-76.6637
1066,2022/10/27 11:22:00+00,3300 SAN MARTIN DR,ROBBERY,FIREARM,F,34,WHITE,,NORTHERN,JOHNS HOPKINS HOMEWOOD,39.3288,-76.6232
1067,2022/10/27 10:59:00+00,0 S BROADWAY,LARCENY,,M,28,WHITE,,SOUTHEAST,WASHINGTON HILL,39.291,-76.594
1068,2022/10/27 11:30:00+00,4900 PARKTON CT,ROBBERY,BLUNT_OBJECT,M,36,WHITE,,SOUTHWEST,BEECHFIELD,39.2802,-76.6964
1069,2022/10/27 23:13:00+00,2900 BRIGHTON ST,AUTO THEFT,,M,46,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,NORTHWEST COMMUNITY ACTION,39.3053,-76.6656
1070,2022/10/27 16:24:00+00,0 MARKET PL,COMMON ASSAULT,PERSONAL_WEAPONS,M,55,WHITE,,CENTRAL,DOWNTOWN,39.2883,-76.6067
1071,2022/10/27 01:30:00+00,2500 EDMONDSON AVE,AUTO THEFT,,F,60,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,ROSEMONT HOMEOWNERS/TENANTS,39.2946,-76.658
1072,2022/10/27 19:00:00+00,200 S ROCK GLEN RD,LARCENY FROM AUTO,,M,25,WHITE,,SOUTHWEST,TEN HILLS,39.2815,-76.698
1073,2022/10/27 17:00:00+00,3800 PENNINGTON AVE,LARCENY,,M,39,BLACK_OR_AFRICAN_AMERICAN,,SOUTHERN,CURTIS BAY,39.2304,-76.589
1074,2022/10/27 22:00:00+00,500 N MONTFORD AVE,LARCENY FROM AUTO,,F,68,,,SOUTHEAST,MCELDERRY PARK,39.2967,-76.5836
1075,2022/10/27 01:00:00+00,500 HARWOOD AV,AUTO THEFT,,F,73,BLACK_OR_AFRICAN_AMERICAN,,NORTHERN,MID-GOVANS,39.3574,-76.6084
1076,2022/10/27 20:23:00+00,1000 WICKLOW RD,ROBBERY - CARJACKING,PERSONAL_WEAPONS,M,86,BLACK_OR_AFRICAN_AMERICAN,,SOUTHWEST,ROGNEL HEIGHTS,39.2972,-76.6898
1077,2022/10/27 19:00:00+00,300 E 22ND ST,LARCENY,,M,22,BLACK_OR_AFRICAN_AMERICAN,,NORTHERN,BARCLAY,39.3145,-76.6126
1078,2022/10/27 21:48:00+00,100 E REDWOOD ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,25,BLACK_OR_AFRICAN_AMERICAN,,CENTRAL,DOWNTOWN,39.2889,-76.6136
1079,2022/10/27 20:15:00+00,1500 RUSSELL ST,COMMON ASSAULT,,F,39,BLACK_OR_AFRICAN_AMERICAN,,SOUTHERN,CARROLL - CAMDEN INDUSTRIAL AREA,39.2741,-76.6276
1080,2022/10/27 20:30:00+00,5100 GOODNOW RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,22,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,FRANKFORD,39.3261,-76.544
1081,2022/10/27 11:00:00+00,700 S BOND ST,AUTO THEFT,,F,36,WHITE,,SOUTHEAST,FELLS POINT,39.2834,-76.5953
1082,2022/10/27 12:30:00+00,1800 EUTAW PL,COMMON ASSAULT,PERSONAL_WEAPONS,F,67,BLACK_OR_AFRICAN_AMERICAN,,CENTRAL,MADISON PARK,39.3077,-76.6311
1083,2022/10/27 15:30:00+00,300 PARKIN ST,LARCENY,,F,26,WHITE,,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,39.2847,-76.6305
1084,2022/10/27 16:04:00+00,AV & N FULTON AV,ROBBERY,PERSONAL_WEAPONS,M,38,BLACK_OR_AFRICAN_AMERICAN,,WESTERN,MONDAWMIN,39.312,-76.6466
1085,2022/10/27 10:26:00+00,400 S PULASKI ST,LARCENY FROM AUTO,,F,24,WHITE,,SOUTHWEST,CARROLLTON RIDGE,39.2823,-76.6498
1086,2022/10/27 16:45:47+00,1100 N CALVERT ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,15,BLACK_OR_AFRICAN_AMERICAN,,CENTRAL,MID-TOWN BELVEDERE,39.3027,-76.6132
1087,2022/10/14 16:30:00+00,4100 FAIRHAVEN AVE,BURGLARY,,F,33,WHITE,,SOUTHERN,CURTIS BAY,39.2282,-76.5903
1088,2022/10/14 19:16:00+00,5500 MEDWICK GA S,COMMON ASSAULT,PERSONAL_WEAPONS,M,62,BLACK_OR_AFRICAN_AMERICAN,,,,39.2787,-76.7112
1089,2022/10/14 19:16:00+00,5500 MEDWICK GA S,COMMON ASSAULT,PERSONAL_WEAPONS,F,61,BLACK_OR_AFRICAN_AMERICAN,,,,39.2787,-76.7112
1090,2022/10/14 19:58:00+00,6100 HARFORD RD,ROBBERY - COMMERCIAL,KNIFE_CUTTING_INSTRUMENT,M,22,WHITE,,NORTHEAST,WESTFIELD,39.3585,-76.556
1091,2022/10/14 18:30:00+00,3700 5TH ST,AUTO THEFT,,F,27,NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER,,SOUTHERN,BROOKLYN,39.2355,-76.6045
1092,2022/10/14 21:00:00+00,1800 ORLEANS ST,AUTO THEFT,,F,53,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,DUNBAR-BROADWAY,39.2953,-76.5913
1093,2022/10/14 17:16:00+00,700 S Macon St,LARCENY,,F,32,WHITE,,SOUTHEAST,GREEKTOWN,39.2845,-76.5572
1094,2022/10/14 20:00:00+00,1900 S CHARLES ST,LARCENY,,M,26,,,SOUTHERN,SOUTH BALTIMORE,39.2682,-76.6139
1095,2022/10/14 13:00:00+00,4200 FERNHILL AVE,AUTO THEFT,,F,75,BLACK_OR_AFRICAN_AMERICAN,,NORTHWEST,WEST ARLINGTON,39.3377,-76.6894
1096,2022/10/14 21:00:00+00,300 E 33RD ST,AUTO THEFT,,M,27,WHITE,,NORTHERN,OAKENSHAWE,39.3284,-76.6135
1097,2022/10/14 22:00:00+00,6700 YOUNGSTOWN AVE,LARCENY,,,,,,SOUTHEAST,GRACELAND PARK,39.2782,-76.5309
1098,2022/10/14 23:30:00+00,5200 REISTERSTOWN RD,LARCENY,,,,,,NORTHWEST,WOODMERE,39.3437,-76.6845
1099,2022/10/14 03:00:00+00,700 E 25TH ST,RAPE,PERSONAL_WEAPONS,F,23,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,EAST BALTIMORE MIDWAY,39.3182,-76.6039
1100,2022/10/14 18:00:00+00,4400 FRANKFORD AVE,LARCENY,,M,45,BLACK_OR_AFRICAN_AMERICAN,,NORTHEAST,FRANKFORD,39.3359,-76.5495
1101,2022/10/14 15:00:00+00,1200 DUNDALK AVE,LARCENY,,,,,,SOUTHEAST,GRACELAND PARK,39.2811,-76.5349
1102,2022/10/14 20:00:07+00,5200 NELSON AVE,SHOOTING,FIREARM,Male,45,BLACK_OR_AFRICAN_AMERICAN,,NORTHWEST,ARLINGTON,39.3457,-76.6831
1103,2022/10/14 21:32:05+00,800 HARFORD CT,SHOOTING,FIREARM,Male,24,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,OLDTOWN,39.2991,-76.6051
1104,2022/10/14 00:38:35+00,1000 E PATAPSCO AVE,SHOOTING,FIREARM,Male,63,BLACK_OR_AFRICAN_AMERICAN,,SOUTHERN,FAIRFIELD AREA,39.2343,-76.5957
1105,2022/10/14 21:32:05+00,800 HARFORD CT,SHOOTING,FIREARM,Male,42,BLACK_OR_AFRICAN_AMERICAN,,EASTERN,OLDTOWN,39.2991,-76.6051
1106,2022/11/09 01:30:00+00,1200 W PRATT ST,BURGLARY,,,,,,SOUTHERN,HOLLINS MARKET,39.2857,-76.6375
1107,2022/11/09 02:15:00+00,3900 FREDERICK AVE,ROBBERY - COMMERCIAL,UNKNOWN,,,,,SOUTHWEST,IRVINGTON,39.2819,-76.6811
1108,2022/11/09 04:37:00+00,4900 BOSTON ST,LARCENY,,,,,,SOUTHEAST,CANTON INDUSTRIAL AREA,39.2775,-76.5544
1109,2022/11/09 09:05:00+00,200 W CHASE ST,LARCENY,,,,,,CENTRAL,MID-TOWN BELVEDERE,39.3014,-76.6197
1110,2022/11/09 09:35:00+00,200 W CHASE ST,LARCENY,,,,,,CENTRAL,MID-TOWN BELVEDERE,39.3014,-76.6197
1111,2022/11/09 09:45:11+00,4000 EASTERN AVE,LARCENY,,,,,,SOUTHEAST,HIGHLANDTOWN,39.2868,-76.5631
1112,2022/11/09 21:44:00+00,6200 PULASKI HWY,LARCENY,,,,,,NORTHEAST,PULASKI INDUSTRIAL AREA,39.3032,-76.5431
1113,2022/11/09 23:08:00+00,900 W 36TH ST,LARCENY,,,,,,NORTHERN,HAMPDEN,39.3312,-76.6315
1114,2022/11/09 07:00:00+00,3000 SPAULDING AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,30,WHITE,,NORTHWEST,CENTRAL PARK HEIGHTS,39.3494,-76.6731
1115,2022/11/09 00:00:00+00,200 N ROSE ST,COMMON ASSAULT,,F,16,BLACK_OR_AFRICAN_AMERICAN,,SOUTHEAST,MCELDERRY PARK,39.2954,-76.5814
1116,2022/11/09 14:50:00+00,1900 E 32ND ST,ROBBERY - COMMERCIAL,PERSONAL_WEAPONS,,,,,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3272,-76.5882
1117,2022/11/09 15:30:00+00,300 N MARTIN LUTHER KING JR BLVD,LARCENY,,,,,,CENTRAL,UNIVERSITY OF MARYLAND,39.2928,-76.6276
1118,2022/11/09 19:23:00+00,6200 PULASKI HWY,LARCENY,,,,,,NORTHEAST,PULASKI INDUSTRIAL AREA,39.3032,-76.5431
